x,y,filename
-0.1787838151613267,0.012476569500314777,De L'autre Côté Du Miroir : La Symétrie En Mathématiques #15 - Joaquín Navarro
-0.14591992902144912,0.005604040123417793,Huiles Essentielles Mode D'emploi - Sylvie Hampikian
0.015144722415501166,0.12833991892443325,How to Win Friends and Influence People - Dale Carnegie
-0.2091764917276023,0.033660882315951456,Le Club Des Mathématiciens : Les Congrès Internationaux #35 - Guillermo P. Curbera
-0.15916281299537366,0.008420309860685083,"Considérations Sur Les Causes De La Grandeur Des Romains Et De Leur Décadence - Montesquieu, Buffon"
-0.17083192167053504,0.029700465882391093,"Les Mathématiques Dans L'économie : Les Chiffres Et Leur Sens #39 - Lluís Artal, Josep Sales"
-0.20797301174515756,0.007026436723271611,Banque Obc - Odier Bungener Courvoisier
-0.2489040715735406,0.021172306905834565,L'île Au Trésor - R.L Stevenson
-0.21255331190410695,0.035394693439440836,"Jules Verne, Le Musée Weissenberg - Boisgirard Antonini"
-0.04803185457004662,0.027050464574233643,Cypherpunks Freedom And The Future Of The Internet - Julian Assange
-0.008916020727182465,0.08121603311028491,Unlimited Power - Tony Robbins
-0.18155337176799916,0.01261943545225898,Le Rêve De La Carte Parfaite : Cartographie Et Mathématique #22 - Fernando Corbalán
-0.17110068233965137,0.01757235803518819,Théorie Mathématiques De L’électricité  - J. Bertrand 
-0.1906137222292684,0.05655102200106732,Empty Book - No Author
-0.2400184143984657,-0.03122941524961515,"Le Royaume Des Animaux 26 : Zancle Zygène - Maurice Burton, Robert Burton "
-0.16537041639392763,0.04633033736215293,Les Grands Problèmes Mathématiques : 2000 Ans De Défis #40 - Joaquín Navarro Et Shalom Eliahou
-0.2072971991671418,-0.003302664948701413,L'équation Du Nénuphar - Albert Jacquard
-0.16895076739034942,0.05014273740149451,20 Histoires Pour Comprendre L'économie Mondiale - Alessandro Giraudo
-0.16220982749288634,0.00775018653567942,"L’économie Comme Vous Ne L’avez Jamais Vu  - Jan Schwochow, Thomas Ramge"
-0.14732999371084682,0.029124171688926465,"L’intelligence Artificielle, Pas Sans Elle !  - Ause Bernheim, Flora Bernheim "
-0.22862553133057067,-0.0535880678304517,"Le Royaume Des Animaux 17 : Nèpe Ours - Maurice Burton, Robert Burton "
-0.13951768760751088,-0.009903465531343032,Le Pédagogie De Groupe Dans Les Cours D’instruments De Musique  - Jean Claude Lartigot
-0.17054693283281858,-0.02477635870077323,Rock’n’roll   Le Discothèque Rock Idéale 2 - Philippe Manœuvre 
-0.17146442907799184,0.004195007769171933,Lève Toi Et Code   Confessions D'un Hacker - Rabbin Des Bois
-0.18304142562900844,0.06278552445430849,Méditations Métaphysiques - René Descartes
-0.08795159406178213,0.059736969650524864,The Artist In The Machine - Arthur I. Miller
-0.07219115458181573,0.07290939903499291,Hackers Heroes Of The Computer Revolution - Steven Levy
-0.21172137587744108,0.025322171966773586,Messages - Various
-0.20798572903897933,0.03909874480400748,Les Sociétés Secrètes Et La Société Vol 1 - N. Deschamps
-0.23413051647927843,0.03737098007643416,Les Misérables 3 - Victor Hugo
-0.21836343170462574,0.051477411977023164,Les Frères Karamazov Ii - Dostoïevski
-0.1260820473908665,0.09374382175028316,The Jewish State - Theodor Herzl
-0.24870299867475587,0.022906484168324866,La Cousine Bette - Honoré De Balzac
-0.1522103334943477,-0.0049135285208084575,Panorama Des Mondes Et Astronomie Planétaire - M. Lecouturier
-0.22592516180023245,0.01272688200176956,Le Père Goriot - Honoré De Balzac
-0.16227606399499417,0.04865123169297541,Elon Musk - Ashlee Vance
-0.19095462222983092,-0.008844569379006928,Voyages Extraordinaires : Le Chancelor Et Martin Paz  - Jules Verne
-0.22900654988616406,-0.03458573775850348,"Le Royaume Des Animaux 7 : Dia Ent - Maurice Burton, Robert Burton "
-0.19326577777087856,0.005872890124486619,"Courbes Périlleuses : Ellipses, Hyperboles Et Autres Merveilles Géométriques #24 - Fernando Corbalán"
-0.20157429497522045,-0.01862487318736449,"Oeuvres Complètes : Boule De Suif, La Maison Tellier, Premiers Contes - Guy De Maupassaant"
-0.178588921884742,0.04365573228929454,Pensées Végétariennes - Voltaire
0.06912254511071991,0.29482547633069955,"How To Read A Book, The Classic Guide To Intelligent Reading - Mortimer J. Adler, Charles Van Doren"
-0.1731825555344824,0.011904192727467488,Théâtre Complet Tom 1 - William Shakespeare
-0.16528770035917079,0.005956159534414949,Les Femmes Et Les Mathématiques : D'hypatie à Emmy Noether #33 - Joaquín Navarro
-0.21786645748618932,-0.04444918988067166,"Le Royaume Des Animaux 24 : Syng Tréma - Maurice Burton, Robert Burton "
-0.1502038285230493,0.020251987191184758,Jimi Hendrix - Jane L. Hendrix
-0.21226966752411797,0.011993902065549428,"Oeuvres Complètes : Miss Harriet, Les Soeurs Rondoli, Contes Divers - Guy De Maupassant"
-0.1575707253964081,0.044668869371225876,L'art De Se Lancer 2.0 - Guy Kawasaki
-0.13911876819884,0.031612859883531734,Le Jazz : Un Modèle Pour Apprendre - Charles Calamel
-0.18890171115585058,0.04195106789882567,Calcul Des Probalités  - J. Bertrand 
-0.2287351877571644,0.04851936426742375,Les Admirables Secrets D'albert Le Grand - Albert Le Grand
-0.1549422043624931,-0.005788966805429489,"Quand Les Droites Deviennent Des ""Courbes"" : Les Géométries Non Euclidiennes #37 - Joan Gómez"
-0.22327322978163514,0.05586708765655871,Contes Philosophiques - Honoré De Balzac
-0.05157661004786992,0.08010829694033691,The Way Up - Pat Metheny
-0.12317342821717517,0.05180678347607059,L'art Du Calme Intérieur - Eckhart Tolle
-0.025562180331948414,0.12231804953759065,"Who, The A Method For Hiring - Geoff Smart, Randy Street"
-0.0922275185121631,0.011433632477132962,Quand La Machine Apprends - La Révolution Des Neurones Artificiels Et De L'apprentissage Profond - Yann Le Cun
-0.22824935992463902,0.004043103635076083,"Le Tartufe, Don Juan, Le Misanthrope - Molière"
-0.1916266225295828,0.038698615613936116,Les Oracles De Nostradamus : Tome 1 - Nostradamus
-0.21399158586954464,-0.021640344893902708,"Dictionnaire 1965 Vol 2 : En Nn - Augé, Gillon, Holier Larousse, Moreau"
-0.056622977244950926,0.03789598753115834,Code - The Hidden Language Of Computer Hardware And Software - Charles Petzhold
-0.20814421801480462,0.03831280244639919,Les Femmes Savantes - Molière
-0.1804106074401192,0.07205514258253948,"Bizarre Books - Russel Ash, Brian Lake"
-0.13946777005739547,0.00568114736525193,"Codage Et Cryptographie : Mathématiciens, Espions Et Pirates Informatiques #2 - Joan Gómez"
-0.18073865095772984,-0.029474564784662257,La Navigation Sous Marine  - G L.Pesce
-0.018795617302094426,0.10625647324271296,"Superintelligence Paths, Dangers And Strategies - Nick Bostrom"
-0.2114742379785169,0.0373232026813768,Les Sociétés Secrètes Et La Société Vol 2 - N. Deschamps
-0.16018851988946892,-0.02103845022588834,Du Boulier à La Révolution Numérique : Algorithmes Et Informatique #13 - Vicenç Torra
-0.20431556004267365,0.0025025046096172256,La Musique Du Xxème Siècle - Benoît Berthou
-0.17112199719606555,0.03578559975939692,Le Rêve De La Raison : La Logique Mathématique Et Ses Paradoxes #19 - Javier Fresán
-0.17917687626530243,0.006466863022391442,"Les Mesures Du Monde : Calendriers, Longueurs Et Mathématiques #34 - Iolanda Guevara Et Carles Puig"
-0.24227209318484644,0.007200706842155828,La Cour Du Régent - Saint Simon
-0.2278738523584741,-0.0352447091326371,"Le Royaume Des Animaux 8 : Epe Fel - Maurice Burton, Robert Burton "
-0.17858837188745674,-0.04386601425654888,"French Touch, Une épopée électro - Stéphane Jourdain"
-0.22613618977998295,-0.05334477540764544,"Le Royaume Des Animaux 4 : Cha Cig - Maurice Burton, Robert Burton "
-0.21123354611014403,0.04605500474216378,Candide - Voltaire
-0.1717221175084575,0.02444083219880518,"La Conquête Du Hasard : La Théorie Des Probabilités #21 - Fernando Corbalán, Gerardo Sanz"
-0.008646090286421979,0.03862564187038979,"Traction : How Any Startup Can Achieve Explosive Customer Growth - Gabriel Weinberg, Justin Mares "
-0.20409704577706733,0.013708212219484027,Ll’histoire Du Jazz - Mervyn Cooke
-0.15568561940332454,0.027586018703044717,Les Secrets Du Nombre π : Pourquoi La Quadrature Du Cercle Est Elle Impossible ? #6 - Joaquín Navaro
-0.19228020080407648,-0.007816107057678039,"Les Musiques Du Monde En Question - Jean Duvignaud, Chérif Khaznadar"
-0.17455148745344218,0.008763113954216962,Théâtre Complet Tom 4 - William Shakespeare
-0.16342160400090663,0.008330878132914629,Les Douze Travaux D'Hercule - Mythologie
-0.2233425038337806,0.03585532714516116,Contes Choisis - Voltaire
-0.20794364595310988,0.058001367555780156,L'odyssée - Homère
-0.2180920203897687,-0.03196483283789631,"Le Royaume Des Animaux 12 : Heron Hibis - Maurice Burton, Robert Burton "
-0.13233454291069785,0.04347774752007735,Geek Sublime - Vikram Chandra
-0.11453103479624857,0.03184082868333589,Pauline - George Sand
-0.22352452537320833,0.011619078970716607,Dodécade 2 - Librairie Ariane Adeline
-0.17189250703739148,-0.015599188334951103,"Voyages Extraordinaires : Le Tour Du Monde En 80 Jours, Le Docteur Ox - Jules Verne"
-0.15175808089521126,0.01918916991417092,Sidour Bné Issakhar - Unknown
-0.21815735477203885,0.010912302019021594,Le Jazz - Philippe Hucher
-0.2112398859367231,-0.0008243757675508903,La Chartreuse De Parme - Stendhal
-0.20058350672240474,0.07035039811191243,"The Miles Davis Book  - Pierre Jean Crittin, Franck Fatalot"
-0.08339693245815442,0.0471184666155715,Les 7 Habitudes De Ceux Qui Réalisent Tout Ce Qu'ils Entreprennent - Stephen R. Covey
-0.17152447643319874,0.058366585371966005,"Le Solfège Pour Les Nuls - Michael Pilhofer, Holly Day, Jean Clément Jollet"
-0.20747852744969175,0.017011566227495903,Toutes Les Mathématiques Du Monde - Hervé Lehning
-0.20630300490797385,0.014039809923873268,Le Petit Larousse Grand Format 2005 - Christian Lacroix
-0.2059322306915725,-0.05451664549294524,"Le Royaume Des Animaux 25 : Tribo Yéti - Maurice Burton, Robert Burton "
-0.12508367974732296,0.04012070361479179,La Créativité En Mathématiques : Fonctionnement D'un Esprit D'exception #17 - Miquel Albertí
-0.18175390286586002,-0.015036428569413294,Nouveau Manuel De Botanique élémentaire Et De Botanique Appliquée - M. Villette
-0.04453709329555351,0.06223733591692828,1984 - Georges Orwell
-0.18342613455940032,0.06400655882213221,Chopin - Franz Liszt
-0.1899250613372392,0.01725578298122721,"L’egypte, Histoire Et Civilisation  - Unknown"
-0.1893809702580306,0.0047629661998104065,On M'avait Dit Que C'était Impossible - Jean Baptiste Rudelle
-0.19363341151775737,0.016193993437403062,Les Polyèdres : Les Mille Facettes De La Beauté Géométrique #20 - Fernando Corbalán
-0.15689607370427625,-0.0065820249242117355,Les Formes Qui Se Déforment : La Topologie #32 - Vincente Muñoz
-0.08822329066218507,0.0651754094802641,Sapiens - A Brief History of Humankind - Yuval Noah Harrari
-0.17512207584318717,0.008517490399946731,La Secte Des Nombres : Le Théorème De Pythagore #4 - Claudi Alsina
-0.1431891299989615,0.030867579058697255,"100 énigmes Logiques Et Mathématiques Du Temps Du Certificat D'études  - Sandra Lebrun, Loïc Audrain "
-0.21831241631582166,0.011297986194180435,Petite Histoire De La Litterature Française - Emile Faguet
-0.19170887337950038,0.0008115845742094488,Cours De Machines : Première Partie  - Haton De La Goupilliere 
-0.12949161846053056,0.04794376940435015,"La Méthode Value Proposition Design - Alan Smith, Greg Bernarda, Yves Pigneur, Alex Osterwalder"
-0.10689826527554638,0.08085624743190593,Eloquent Javascript - Marijn Haverbeke
-0.2244853449531874,-0.0385586871648501,"Le Royaume Des Animaux 14 : Lépis Maca - Maurice Burton, Robert Burton "
-0.16200064809931392,0.0006678404438850002,Une Nouvelle Manière De Voir Le Monde : La Géométrie Fractale #9 - Isabel Binimelis Bassa
-0.1922720080668081,-0.018993042486523747,"La Monnaie, Un Enjeu Politique - J. M. Harribey, E. Jeffers, J. Marie, D. Plihon, J. F. Ponsot"
-0.19476225430716024,0.028981971870115503,Connoiſſance De La Mythologie - Demandes Et Reponses
-0.15349528205283489,0.008828995489514532,Blockchain   La Révolution De La Confiance  - Laurent Leloup 
-0.2301140268358533,-0.023419684222940815,"Le Royaume Des Animaux 13 : Ichleu Lépis - Maurice Burton, Robert Burton "
-0.0006191945480543878,0.0782532830695083,A Promised Land - Barack Obama
-0.12749730609459878,-0.030521409547913284,Jimi Hendrix Electric Life : Biographie D'une Légende - Vincent Brunner
-0.2222568290612354,0.0438736386640956,Les Métamorphoses - Ovide
-0.20842767281160787,0.01917549344400007,Prestige De La Musique - Unknown
-0.20080231060828002,-0.008301833637110453,"Oeuvres Complètes : La Main Gauche, L'inutile Beauté, Contes Divers, Fragments - Guy De Maupassaant"
-0.20981671936602395,0.03660542668546105,Eugénie Grandet - Honoré De Balzac
-0.2177973065199977,0.029631807669170313,Nana - Emile Zola
-0.11502776965215031,0.04666021410367322,3 Minutes Pour Comprendre Les 50 Plus Grandes Théories Mathématiques  - Richard Brown
-0.1819019168450221,-0.018627079281428965,Musiques électroniques - Guillaume Kosmicki
0.04627163583412523,0.09997870281552718,Start With Why - How Great Leaders Inspire Everyone To Take Action - Simon Sinek
-0.21677809265336978,0.02828152986430928,Guide Des Jeunes Mathématiciens - M. L'abbé De La Caille
0.0057320288207722,0.047766716818357695,Collecting old books
0.09093628555378974,0.12300677778028811,Antilibrary
-0.02332085759966182,0.005255743328018559,Classic French author as sociolgists and politicians
0.06952792971914176,0.1259074013893256,Books
0.060454054682655474,0.15435081918325513,Life changing books
0.21033851278025892,-0.08222138372230484,Non exhaustive device list for smart home
0.15979017247473687,-0.12797828403537198,Speakers
0.16884119406034698,-0.11687183147662082,Displays
0.1517600156284409,-0.15211367404586598,Doorbell
0.17461310303384514,-0.1432934164128994,Security cameras
0.16411468767255055,-0.13072367990328249,Garden
0.17098628239254796,-0.08844885520127622,Locks
0.18150243458668133,-0.12338406711981953,Thermostats and heaters
0.15828818292644148,-0.12201701025222902,Lighting
0.17481374036343378,-0.11674289799396136,Kitchen
0.18020983482649713,-0.10865622922919951,Plugs
0.1630834460335178,-0.10150615037067502,Vacuum cleaners
0.1821096453907845,-0.11583597444647414,Miscellaneous devices
0.2222534700093255,-0.0576708051369396,IoT
0.266726796425342,-0.10521459071335316,Smart home
0.2227996145433734,-0.10428720208795877,A brief history of IoT
0.13670156478948337,-0.055286883526495675,README
0.15263379720338435,-0.12326408407486975,Non Fungible Tokens (NFT)
0.17859822163012234,-0.13438847759778655,Buying cryptocurrencies
0.20784070957168985,-0.09084611336264671,Wallets
0.10417188215693857,-0.07083731259195197,Architecture
0.09705887690194671,0.023094180292366605,Library as space separation
0.17283780161050152,-0.07779817909239302,Biophilic design
0.05380833927660543,-0.13583431591916773,Bridges
0.06920194919011624,-0.04930319802093029,The will to power
0.13701092693833528,0.024757887599457764,Morality
0.10304984700624634,-0.03164478211682585,Nihilism
0.09133941060461498,0.009486951520425172,Übermensch
0.10475724191528331,0.008139958613834916,Dualism
0.15305609242186696,-0.07688555902248398,Contact me 💌
0.17444707081743052,-0.12400446728930727,Virtual reality
0.10324243428817095,-0.12114702256138853,Live music
0.05298344936426532,-0.18007823095168116,Places in the north of France
0.23131240668922234,0.01588894423238704,Software design principles applied to digital gardening
0.2332453010063425,0.06566070445448247,Evergreen notes
0.21839382716106148,-0.037980572895546,Digital garden
0.19468764285264134,-0.014520980829723789,Atomic design applied to digital gardening
0.20747301179842884,-0.023160030660815786,Digital garden inspirations
0.1422098834567188,-0.05890722985996186,Graph evolution
0.13453099901006038,-0.024542238837997207,Wikibsidian
0.26037019118095345,0.042008526882670524,Keeping track of ideas
0.23453330793735228,0.006212391851690429,Osmosis
0.19600200740212664,-0.050980153956755855,Garden subjects
0.17869149607818394,-0.042395733192944526,Tinder AI Bot
0.19988430194107448,-0.09024989743822837,Personal digital art museum
0.21725508327357532,-0.12358615650458553,The Pi-Dive
0.19048149128055672,-0.07792133780091738,MVP (Minimum Viable Product)
0.2455224315561471,0.04305878980975032,The Why
0.1805736916933235,-0.12008402479461408,My journey at Station F
-0.005985088179063339,-0.254929572185598,Vocabulaire
-0.0021025419229582275,-0.24275420801047531,Vocabulary
0.0950455345468282,-0.061037144611443224,Music sheet template
0.1969524163933384,0.000674713102543697,Overconfidence bias
0.21342328142570924,-0.053277576861786524,Rebound effect
0.1642248689383812,-0.012978993513388569,Pygmalion effect
0.12871544591265907,-0.03941127316209563,Milgram's experience
0.17934455401543994,0.04245409853540093,Parkinson law
0.24767683223615494,0.09209665470180128,Zeigarnik effect
0.23459179368690508,0.06538990857763381,Making new friends
0.27842522603177894,0.06101953030860086,Have better conversations
0.2575177134347084,0.014132392606971212,Keeping relationships
0.12529104180201178,-0.18948971115568716,Micronesia
0.15967187289822632,-0.11344396638696791,Pre-requesites
0.09002611412498163,-0.19921288813943053,Destinations
0.037870222162228954,-0.1943645192056791,New Caledonia
0.027229161729806148,-0.2074381635216569,French Polynesia
0.1896443475644217,-0.1187763828808873,Scuba diving round-the-world trip
0.060710385001195404,-0.17728586443521638,Serendipity
0.02092321537714807,-0.21100927628662955,Madrier
0.05168686693913779,-0.15299781691570702,Sagacité
0.007459497345389371,-0.26528050583580387,Porion (contexte minier)
-0.0035202491783018455,-0.21870855442189913,Planchéier
0.021757599458198978,-0.2484101685645597,Minoterie
0.031043333592497904,-0.2406682932453473,Rivelaine
-2.520892131427073e-05,-0.23137777546764737,Échiner
-0.021373090053504767,-0.21874396549060832,Poupine
0.002816287640760216,-0.21588584145204337,Beffroi
0.024758419091652467,-0.25081289824832664,Estaminet
0.03585020283323581,-0.22093018067086448,Goberger
0.01279357182220249,-0.24617355852380504,Sardonique
-0.003321987153737417,-0.19686254588371405,Consubstantiel
-0.007855529665991165,-0.2298168766921128,Dreyfusard
0.026518216684190868,-0.23400761197874773,Haver
0.00709381859117386,-0.2670682503720568,Nubile
-0.024641551496013294,-0.21291774747312317,Scélératesse
0.0014418070625102537,-0.1932226340949304,Prodigalité
-0.008936111262243442,-0.1894488305181064,Liminaire
-0.015858708126709333,-0.21864680817812027,Herscheur·euse
0.027171066465421036,-0.24274049837822154,Nef
-0.014114179816880209,-0.2343245782892485,Escaillage
-0.01702041109038941,-0.20771500779451696,Scrofules
0.0010402455305592992,-0.26102379312368496,Pétroleuse
-0.016895312542716864,-0.27378600448025064,Lampisterie
0.0256072644185686,-0.188686783117572,Ployer
0.001884854190777988,-0.25298523752741237,Bombance
-0.02223009013747471,-0.27388804080142254,Vieilles nippes
0.006784666197297035,-0.2359788417553082,Hardi
0.16039691433138542,-0.05582293887597373,Resolving Heroku slug size problem
0.2240479647800358,0.12551680523690376,Adopting new habits
0.27626611360224973,0.016721685130411962,Microproductivity
0.2338412068766787,0.07217793972938144,Mind maps
0.2408120492637974,-0.026012053473555067,My productivity tools
0.22598537193394924,-0.006804735113060922,MVD (Minimum Viable Day)
0.20566690478125346,-0.024206751586225816,Decision fatigue
0.2606075016232604,0.029048234211468894,Multitasking is counterproductive
0.23939831780277893,0.09879712666800423,Growth mindset
0.21116326263672172,-0.022492390476473906,Social media detox
0.2338135149707131,0.12778481367094732,Thinking in writing
0.18629736003766062,-0.03373592309968544,Ego depletion
